experiment_idx,weights,weights_str,cv_score,test_roc_auc,test_accuracy,test_f1,test_precision,test_recall,threshold,train_pos_rate,test_pos_rate,weight_fare_efficiency,weight_time_efficiency,weight_distance_score,weight_time_premium,weight_rating_bonus,weight_wait_penalty,weight_duration_efficiency
125,"[0.16160101480659605, 0.08746005461209067, 0.0005729837357626146, 0.031107617818330748, 0.15594060535472265, 0.5242574076697925, 0.0390603160027048]","0.162,0.087,0.001,0.031,0.156,0.524,0.039",0.7057671949069256,0.6970169670057255,0.6459139784946236,0.6344766344766345,0.6515445115695885,0.6182801514332071,0.3996750205116115,0.5,0.4970430107526882,0.16160101480659605,0.08746005461209067,0.0005729837357626146,0.031107617818330748,0.15594060535472265,0.5242574076697925,0.0390603160027048
126,"[0.08876102675903497, 0.13186127770947398, 0.08873870937950545, 0.23534062860097935, 0.3133053950241568, 0.02983037245429986, 0.11216259007254961]","0.089,0.132,0.089,0.235,0.313,0.030,0.112",0.9462583788588276,0.9473117408524897,0.8647849462365591,0.8632780646914923,0.8670962105493065,0.8594933968391427,0.5043932901560308,0.5,0.49666666666666665,0.08876102675903497,0.13186127770947398,0.08873870937950545,0.23534062860097935,0.3133053950241568,0.02983037245429986,0.11216259007254961
127,"[0.03204799604564603, 0.05057639608941307, 0.18264665174167363, 0.10602205256803275, 0.026253284335910242, 0.21590399992429896, 0.3865496192950254]","0.032,0.051,0.183,0.106,0.026,0.216,0.387",0.7053534151346976,0.7061579034404919,0.656236559139785,0.6536294691224269,0.6494079655543595,0.6579062159214831,0.4294146275176105,0.5,0.493010752688172,0.03204799604564603,0.05057639608941307,0.18264665174167363,0.10602205256803275,0.026253284335910242,0.21590399992429896,0.3865496192950254
128,"[0.21171518115161916, 0.06124128588161826, 0.1250251749518051, 0.03593428618879968, 0.04243583085701287, 0.06289307330995957, 0.46075516765918534]","0.212,0.061,0.125,0.036,0.042,0.063,0.461",0.7475187268759395,0.7437768512477828,0.6823655913978495,0.677123182861515,0.6748366013071896,0.6794253125685458,0.45249449121648205,0.5,0.4902150537634409,0.21171518115161916,0.06124128588161826,0.1250251749518051,0.03593428618879968,0.04243583085701287,0.06289307330995957,0.46075516765918534
129,"[0.06525784400862786, 0.1073189033934769, 0.09324947523445773, 0.1675386238634192, 0.35507202525865716, 0.051603606220305985, 0.1599595220210551]","0.065,0.107,0.093,0.168,0.355,0.052,0.160",0.9140077032026823,0.9166475542407873,0.8237096774193549,0.8232821341956346,0.8215553404323975,0.8250162022034997,0.5105710553551622,0.5,0.49774193548387097,0.06525784400862786,0.1073189033934769,0.09324947523445773,0.1675386238634192,0.35507202525865716,0.051603606220305985,0.1599595220210551
130,"[0.10306344115846831, 0.5266874206228859, 0.0380918486193612, 0.03704609235440191, 0.19097734058386776, 0.021775626061055195, 0.0823582305999598]","0.103,0.527,0.038,0.037,0.191,0.022,0.082",0.9446945456122094,0.9447385720780508,0.8569892473118279,0.8520413839136722,0.8681704828836998,0.8365006553079948,0.5103271269243879,0.5,0.492258064516129,0.10306344115846831,0.5266874206228859,0.0380918486193612,0.03704609235440191,0.19097734058386776,0.021775626061055195,0.0823582305999598
131,"[0.10890251019887556, 0.04230826561330762, 0.3687667061645208, 0.1091316442221052, 0.09020098360615661, 0.10382275036874225, 0.17686713982629196]","0.109,0.042,0.369,0.109,0.090,0.104,0.177",0.9352856327321077,0.9336101883484338,0.8813440860215054,0.8800086989615614,0.8780514267115114,0.881974716652136,0.5063186462889017,0.5,0.49333333333333335,0.10890251019887556,0.04230826561330762,0.3687667061645208,0.1091316442221052,0.09020098360615661,0.10382275036874225,0.17686713982629196
132,"[0.047158428334970075, 0.1842348682126727, 0.33299623845195453, 0.2665631197431868, 0.09442102585322998, 0.03180529568288795, 0.04282102372109789]","0.047,0.184,0.333,0.267,0.094,0.032,0.043",0.9314318129263498,0.9317470621721666,0.8418817204301076,0.8405875657217193,0.8398137116863424,0.8413628472222222,0.5032382854698918,0.5,0.49548387096774194,0.047158428334970075,0.1842348682126727,0.33299623845195453,0.2665631197431868,0.09442102585322998,0.03180529568288795,0.04282102372109789
133,"[0.28252193466599107, 0.16239184414802132, 0.06937355442063319, 0.005599441563919155, 0.3459712702379567, 0.02913717467668311, 0.10500478028679548]","0.283,0.162,0.069,0.006,0.346,0.029,0.105",0.9638180461614059,0.965096641211791,0.893494623655914,0.8919788429031027,0.8928064621766183,0.8911527565918501,0.5348123214721598,0.5,0.4934408602150538,0.28252193466599107,0.16239184414802132,0.06937355442063319,0.005599441563919155,0.3459712702379567,0.02913717467668311,0.10500478028679548
134,"[0.0648864151089881, 0.0866920992017946, 0.01669123835912146, 0.06880137315900589, 0.517450998699843, 0.12482621702405682, 0.12065165844719003]","0.065,0.087,0.017,0.069,0.517,0.125,0.121",0.9312574213781939,0.9315890905140051,0.8430645161290322,0.8431235556510991,0.8439853669033786,0.8422635026307312,0.5318317229721892,0.5,0.5006989247311828,0.0648864151089881,0.0866920992017946,0.01669123835912146,0.06880137315900589,0.517450998699843,0.12482621702405682,0.12065165844719003
135,"[0.17655256473834627, 0.08680044438062018, 0.07878104470391027, 0.003907556986072909, 0.31176319307395983, 0.24118987155786398, 0.10100532455922645]","0.177,0.087,0.079,0.004,0.312,0.241,0.101",0.8891525826685166,0.8881712249250009,0.8003225806451613,0.7973371166648477,0.7940441256385176,0.8006575342465754,0.49283840562728864,0.5,0.4905913978494624,0.17655256473834627,0.08680044438062018,0.07878104470391027,0.003907556986072909,0.31176319307395983,0.24118987155786398,0.10100532455922645
136,"[0.14400457443804962, 0.07448204573081646, 0.017982162352129214, 0.02292288155087779, 0.4893103004967928, 0.185804825336783, 0.06549321009455114]","0.144,0.074,0.018,0.023,0.489,0.186,0.065",0.9325141851659151,0.93152227092026,0.8467204301075268,0.8465471769201787,0.841789766645258,0.8513586662336257,0.526509172793454,0.5,0.4966129032258065,0.14400457443804962,0.07448204573081646,0.017982162352129214,0.02292288155087779,0.4893103004967928,0.185804825336783,0.06549321009455114
137,"[0.13491765039404843, 0.06902310701462547, 0.14689536491588376, 0.10448810278770648, 0.1342326482736207, 0.0005465827304183599, 0.4098965438836969]","0.135,0.069,0.147,0.104,0.134,0.001,0.410",0.7569834699098161,0.7555967570542083,0.6883333333333334,0.6833105708822726,0.6841702220763592,0.682453077258839,0.4727905269888767,0.5,0.49268817204301074,0.13491765039404843,0.06902310701462547,0.14689536491588376,0.10448810278770648,0.1342326482736207,0.0005465827304183599,0.4098965438836969
138,"[0.010007954673994726, 0.10502301759911853, 0.02782717370481991, 0.04550794623335226, 0.1106765796641388, 0.09271435240937094, 0.6082429757152048]","0.010,0.105,0.028,0.046,0.111,0.093,0.608",0.5798016425309285,0.5783755949887831,0.5574731182795699,0.5429507468487978,0.5584875485492347,0.5282549972987575,0.4183481956359426,0.5,0.4975806451612903,0.010007954673994726,0.10502301759911853,0.02782717370481991,0.04550794623335226,0.1106765796641388,0.09271435240937094,0.6082429757152048
139,"[0.07006069915155955, 0.43320181334068825, 0.1257329174013418, 0.07176941859467499, 0.13164412029609943, 0.12463648685744486, 0.042954544358191085]","0.070,0.433,0.126,0.072,0.132,0.125,0.043",0.9404190224303388,0.9401309774964839,0.8571505376344086,0.852134231175914,0.8651825064979094,0.8394736842105263,0.49180776859105685,0.5,0.49032258064516127,0.07006069915155955,0.43320181334068825,0.1257329174013418,0.07176941859467499,0.13164412029609943,0.12463648685744486,0.042954544358191085
